日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2015-08-07,000166,8.97,9.01,9.18,8.94,479647,635157216.0,2.7,1.46,0.13,1.47
2015-08-10,000166,9.08,9.52,9.74,8.99,1260988,1725245856.0,8.32,5.66,0.51,3.87
2015-08-11,000166,9.43,9.37,9.53,9.34,834959,1148993824.0,2.0,-1.58,-0.15,2.57
2015-08-12,000166,9.26,9.3,9.57,9.23,721348,990337088.0,3.63,-0.75,-0.07,2.22
2015-08-13,000166,9.21,9.33,9.39,9.08,638120,864029856.0,3.33,0.32,0.03,1.96
2015-08-14,000166,9.44,9.43,9.55,9.31,894293,1229560176.0,2.57,1.07,0.1,2.75
2015-08-17,000166,9.42,9.32,9.42,9.19,562807,765361808.0,2.44,-1.17,-0.11,1.73
2015-08-18,000166,9.38,8.7,9.73,8.54,1346819,1844099760.0,12.77,-6.65,-0.62,4.14
2015-08-19,000166,8.53,8.77,8.81,8.2,797503,1007940032.0,7.01,0.8,0.07,2.45
2015-08-20,000166,8.89,8.77,9.14,8.67,909062,1194763568.0,5.36,0.0,0.0,2.79
2015-08-21,000166,8.56,8.17,8.8,8.12,681502,848219184.0,7.75,-6.84,-0.6,2.09
2015-08-24,000166,7.89,7.27,8.01,7.27,781293,865810624.0,9.06,-11.02,-0.9,2.4
2015-08-25,000166,6.48,6.46,6.74,6.46,812132,800611664.0,3.85,-11.14,-0.81,2.5
2015-08-26,000166,6.46,5.89,6.8,5.8,1105406,1054804400.0,15.48,-8.82,-0.57,3.4
2015-08-27,000166,6.11,6.24,6.28,5.74,980520,904249984.0,9.17,5.94,0.35,3.01
2015-08-28,000166,6.34,6.6,6.68,6.18,1172665,1128210816.0,8.01,5.77,0.36,3.6
2015-08-31,000166,6.48,6.18,6.48,6.07,893392,848170688.0,6.21,-6.36,-0.42,2.74
2015-09-01,000166,6.17,6.17,6.4,5.81,1004983,936600752.0,9.55,-0.16,-0.01,3.09
2015-09-02,000166,5.89,5.91,6.3,5.8,713200,654364288.0,8.1,-4.21,-0.26,2.19
2015-09-07,000166,6.0,5.99,6.17,5.95,635332,588037152.0,3.72,1.35,0.08,1.95
2015-09-08,000166,5.89,6.15,6.17,5.82,586471,537331712.0,5.84,2.67,0.16,1.8
2015-09-09,000166,6.19,6.43,6.51,6.12,1298463,1245247472.0,6.34,4.55,0.28,3.99
2015-09-10,000166,6.3,6.22,6.39,6.21,728974,696576704.0,2.8,-3.27,-0.21,2.24
2015-09-11,000166,6.24,6.28,6.37,6.16,488056,464398688.0,3.38,0.96,0.06,1.5
2015-09-14,000166,6.33,5.73,6.33,5.57,907655,818764480.0,12.1,-8.76,-0.55,2.79
2015-09-15,000166,5.6,5.25,5.74,5.2,637064,534961136.0,9.42,-8.38,-0.48,1.96
2015-09-16,000166,5.26,5.75,5.84,5.25,693294,584817216.0,11.24,9.52,0.5,2.13
2015-09-17,000166,5.71,5.56,5.87,5.55,684259,600705488.0,5.57,-3.3,-0.19,2.1
2015-09-18,000166,5.62,5.76,5.84,5.57,642046,562361200.0,4.86,3.6,0.2,1.97
2015-09-21,000166,5.65,5.84,5.86,5.6,436846,386724768.0,4.51,1.39,0.08,1.34
2015-09-22,000166,5.87,6.05,6.28,5.84,891491,827401488.0,7.53,3.6,0.21,2.74
2015-09-23,000166,5.91,5.8,6.01,5.78,504907,455337424.0,3.8,-4.13,-0.25,1.55
2015-09-24,000166,5.85,5.85,5.93,5.74,352883,315512304.0,3.28,0.86,0.05,1.08
2015-09-25,000166,5.83,5.58,5.85,5.52,413406,359930080.0,5.64,-4.62,-0.27,1.27
2015-09-28,000166,5.54,5.63,5.65,5.49,263154,225931780.0,2.87,0.9,0.05,0.81
2015-09-29,000166,5.54,5.57,5.73,5.38,421586,359146720.0,6.22,-1.07,-0.06,1.3
2015-09-30,000166,5.56,5.58,5.74,5.54,342225,296085024.0,3.59,0.18,0.01,1.05
2015-10-08,000166,5.89,5.82,5.96,5.79,516221,461131792.0,3.05,4.3,0.24,1.59
2015-10-09,000166,5.82,5.95,6.02,5.79,592238,534281232.0,3.95,2.23,0.13,1.82
2015-10-12,000166,5.97,6.26,6.4,5.92,1163419,1094859408.0,8.07,5.21,0.31,3.57
2015-10-13,000166,6.1,6.2,6.23,6.08,641230,601723440.0,2.4,-0.96,-0.06,1.97
2015-10-14,000166,6.17,6.11,6.31,6.1,716828,674560080.0,3.39,-1.45,-0.09,2.2
2015-10-15,000166,6.11,6.27,6.28,6.08,746850,703605984.0,3.27,2.62,0.16,2.29
2015-10-16,000166,6.33,6.4,6.47,6.28,1121162,1084054528.0,3.03,2.07,0.13,3.44
2015-10-19,000166,6.41,6.52,6.74,6.39,1262824,1253113072.0,5.47,1.88,0.12,3.88
2015-10-20,000166,6.54,6.54,6.56,6.36,756721,740136736.0,3.07,0.31,0.02,2.33
2015-10-21,000166,6.54,6.03,6.56,6.01,1005235,964756368.0,8.41,-7.8,-0.51,3.09
2015-10-22,000166,6.01,6.17,6.17,5.96,674851,624915296.0,3.48,2.32,0.14,2.07
2015-10-23,000166,6.2,6.28,6.3,6.11,709374,668194528.0,3.08,1.78,0.11,2.18
2015-10-26,000166,6.47,6.42,6.62,6.34,998853,978689280.0,4.46,2.23,0.14,3.07
2015-10-27,000166,6.39,6.33,6.39,6.11,617531,585879392.0,4.36,-1.4,-0.09,1.9
2015-10-28,000166,6.36,6.3,6.52,6.26,718844,696455856.0,4.11,-0.47,-0.03,2.21
2015-10-29,000166,6.34,6.31,6.4,6.25,439086,420619920.0,2.38,0.16,0.01,1.35
2015-10-30,000166,6.31,6.42,6.61,6.19,967866,942215472.0,6.66,1.74,0.11,2.97
2015-11-02,000166,6.3,6.2,6.41,6.2,624048,595475152.0,3.27,-3.43,-0.22,1.92
2015-11-03,000166,6.21,6.2,6.3,6.14,461815,436483552.0,2.58,0.0,0.0,1.42
2015-11-04,000166,6.21,6.89,6.89,6.2,2176230,2184960528.0,11.13,11.13,0.69,6.69
2015-11-05,000166,7.07,7.41,7.66,6.93,3909097,4345833472.0,10.6,7.55,0.52,12.01
2015-11-06,000166,7.3,8.09,8.22,7.15,3514315,4017115264.0,14.44,9.18,0.68,10.8
2015-11-09,000166,8.15,7.85,8.61,7.82,3530202,4281006784.0,9.77,-2.97,-0.24,10.85
2015-11-10,000166,7.73,7.97,8.4,7.64,2195381,2610156896.0,9.68,1.53,0.12,6.75
2015-11-11,000166,7.82,8.04,8.22,7.74,1569578,1840171344.0,6.02,0.88,0.07,4.82
2015-11-12,000166,8.07,7.83,8.11,7.74,1174300,1380616272.0,4.6,-2.61,-0.21,3.61
2015-11-13,000166,7.71,7.86,8.06,7.65,1385295,1620841680.0,5.24,0.38,0.03,4.26
2015-11-16,000166,7.65,7.8,7.81,7.6,767953,881679712.0,2.67,-0.76,-0.06,2.36
2015-11-17,000166,7.91,7.96,8.4,7.86,1993317,2402734432.0,6.92,2.05,0.16,6.12
2015-11-18,000166,7.89,7.66,8.11,7.6,1136047,1323841504.0,6.41,-3.77,-0.3,3.49
2015-11-19,000166,7.66,7.76,7.77,7.6,652069,743431184.0,2.22,1.31,0.1,2.0
2015-11-20,000166,7.74,7.65,7.77,7.6,646080,736467888.0,2.19,-1.42,-0.11,1.99
2015-11-23,000166,7.68,7.68,7.88,7.64,664963,765445168.0,3.14,0.39,0.03,2.04
2015-11-24,000166,7.68,7.86,7.94,7.61,766069,884829328.0,4.3,2.34,0.18,2.35
2015-11-25,000166,7.77,7.85,7.91,7.76,764219,888793376.0,1.91,-0.13,-0.01,2.35
2015-11-26,000166,7.89,7.85,8.1,7.84,953695,1125028832.0,3.31,0.0,0.0,2.93
2015-11-27,000166,7.68,6.99,7.74,6.99,1117388,1223894736.0,9.55,-10.96,-0.86,3.43
2015-11-30,000166,6.93,6.94,7.04,6.57,894510,918154032.0,6.72,-0.72,-0.05,2.75
2015-12-01,000166,6.93,6.87,7.0,6.82,501993,521130080.0,2.59,-1.01,-0.07,1.54
2015-12-02,000166,6.91,7.3,7.3,6.85,820574,870625152.0,6.55,6.26,0.43,2.52
2015-12-03,000166,7.22,7.28,7.41,7.11,662468,720120560.0,4.11,-0.27,-0.02,2.04
2015-12-04,000166,7.22,7.03,7.22,7.0,584412,620274912.0,3.02,-3.43,-0.25,1.8
2015-12-07,000166,7.02,7.11,7.17,6.87,480806,506713872.0,4.27,1.14,0.08,1.48
2015-12-08,000166,7.05,6.94,7.19,6.91,411613,434261184.0,3.94,-2.39,-0.17,1.26
2015-12-09,000166,6.91,6.91,7.04,6.77,408315,424037728.0,3.89,-0.43,-0.03,1.25
2015-12-10,000166,6.95,6.97,7.27,6.92,604012,642778896.0,5.07,0.87,0.06,1.86
2015-12-11,000166,6.88,6.97,7.14,6.75,530438,551520320.0,5.6,0.0,0.0,1.63
2015-12-14,000166,6.85,7.56,7.56,6.79,1104701,1194787136.0,11.05,8.46,0.59,3.39
2015-12-15,000166,7.48,7.24,7.51,7.22,806058,883469232.0,3.84,-4.23,-0.32,2.48
2015-12-16,000166,7.33,7.25,7.45,7.24,580373,635509312.0,2.9,0.14,0.01,1.78
2015-12-17,000166,7.34,7.39,7.51,7.3,730475,805967296.0,2.9,1.93,0.14,2.24
2015-12-18,000166,7.39,7.29,7.45,7.25,583380,638715728.0,2.71,-1.35,-0.1,1.79
2015-12-21,000166,7.27,7.45,7.57,7.23,788416,875742528.0,4.66,2.19,0.16,2.42
2015-12-22,000166,7.48,7.57,7.62,7.42,722451,810932224.0,2.68,1.61,0.12,2.22
2015-12-23,000166,7.63,7.71,8.0,7.53,1449445,1671815168.0,6.21,1.85,0.14,4.45
2015-12-24,000166,7.6,7.4,7.71,7.28,788109,878646688.0,5.58,-4.02,-0.31,2.42
2015-12-25,000166,7.42,7.45,7.52,7.35,394562,437244176.0,2.3,0.68,0.05,1.21
2015-12-28,000166,7.51,7.26,7.59,7.26,635517,704525776.0,4.43,-2.55,-0.19,1.95
2015-12-29,000166,7.23,7.36,7.4,7.23,349847,382328832.0,2.34,1.38,0.1,1.07
2015-12-30,000166,7.34,7.37,7.43,7.26,410484,449168352.0,2.31,0.14,0.01,1.26
2015-12-31,000166,7.38,7.16,7.41,7.14,553984,601712496.0,3.66,-2.85,-0.21,1.69
2016-01-04,000166,7.15,6.4,7.2,6.39,479967,493005504.0,11.31,-10.61,-0.76,1.46
2016-01-05,000166,6.17,6.39,6.6,5.98,653832,629107216.0,9.69,-0.16,-0.01,1.99
2016-01-06,000166,6.41,6.54,6.59,6.32,515305,503592624.0,4.23,2.35,0.15,1.57
2016-01-07,000166,6.42,5.89,6.42,5.85,139748,131061565.0,8.72,-9.94,-0.65,0.43
2016-01-08,000166,6.14,6.05,6.33,5.74,752152,697565968.0,10.02,2.72,0.16,2.29
2016-01-11,000166,5.91,5.62,6.03,5.58,595368,532233840.0,7.44,-7.11,-0.43,1.82
2016-01-12,000166,5.74,5.75,5.91,5.67,481692,426669424.0,4.27,2.31,0.13,1.47
2016-01-13,000166,5.85,5.67,5.88,5.65,453504,401830928.0,4.0,-1.39,-0.08,1.38
2016-01-14,000166,5.5,5.84,5.85,5.46,441737,388037552.0,6.88,3.0,0.17,1.35
2016-01-15,000166,5.83,5.68,5.83,5.6,412837,362508784.0,3.94,-2.74,-0.16,1.26
2016-01-18,000166,5.57,5.75,5.82,5.54,329746,289933424.0,4.93,1.23,0.07,1.01
2016-01-19,000166,5.78,5.97,6.01,5.72,490976,441846304.0,5.04,3.83,0.22,1.5
2016-01-20,000166,5.93,5.86,6.0,5.82,383063,345395792.0,3.02,-1.84,-0.11,1.17
2016-01-21,000166,5.77,5.62,5.94,5.62,377833,334717152.0,5.46,-4.1,-0.24,1.15
2016-01-22,000166,5.73,5.7,5.75,5.57,262187,228102244.0,3.2,1.42,0.08,0.8
2016-01-25,000166,5.74,5.67,5.77,5.65,283709,248439922.0,2.11,-0.53,-0.03,0.87
2016-01-26,000166,5.52,5.17,5.58,5.14,530377,441998464.0,7.76,-8.82,-0.5,1.01
2016-01-27,000166,5.23,5.07,5.27,4.91,447758,355348432.0,6.96,-1.93,-0.1,0.86
2016-01-28,000166,5.02,4.97,5.22,4.94,332016,262503250.0,5.52,-1.97,-0.1,0.63
2016-01-29,000166,5.02,5.24,5.28,4.98,470304,379018848.0,6.04,5.43,0.27,0.9
2016-02-01,000166,5.22,5.09,5.22,5.0,311326,248058134.0,4.2,-2.86,-0.15,0.6
2016-02-02,000166,5.09,5.22,5.29,5.08,351026,284002320.0,4.13,2.55,0.13,0.67
2016-02-03,000166,5.17,5.2,5.22,5.08,237753,190199517.0,2.68,-0.38,-0.02,0.45
2016-02-04,000166,5.22,5.28,5.32,5.22,343146,280302688.0,1.92,1.54,0.08,0.66
2016-02-05,000166,5.25,5.17,5.25,5.16,268736,216892537.0,1.7,-2.08,-0.11,0.51
2016-02-15,000166,4.93,5.07,5.11,4.93,208746,163480318.0,3.48,-1.93,-0.1,0.4
2016-02-16,000166,5.09,5.29,5.32,5.09,427192,348434832.0,4.54,4.34,0.22,0.82
2016-02-17,000166,5.29,5.31,5.33,5.21,404811,331260352.0,2.27,0.38,0.02,0.77
2016-02-18,000166,5.37,5.29,5.48,5.28,467883,388107168.0,3.77,-0.38,-0.02,0.89
2016-02-19,000166,5.29,5.3,5.34,5.24,296430,242718527.0,1.89,0.19,0.01,0.57
2016-02-22,000166,5.38,5.48,5.57,5.32,671910,564043616.0,4.72,3.4,0.18,1.28
2016-02-23,000166,5.46,5.4,5.48,5.31,468661,389771600.0,3.1,-1.46,-0.08,0.9
2016-02-24,000166,5.37,5.44,5.45,5.31,406781,338046608.0,2.59,0.74,0.04,0.78
2016-02-25,000166,5.42,4.93,5.42,4.84,601557,482178016.0,10.66,-9.38,-0.51,1.15
2016-02-26,000166,5.02,5.0,5.05,4.88,371670,289608080.0,3.45,1.42,0.07,0.71
2016-02-29,000166,4.99,4.73,4.99,4.6,445289,331664608.0,7.8,-5.4,-0.27,0.85
2016-03-01,000166,4.8,4.93,5.07,4.71,452510,344628096.0,7.61,4.23,0.2,0.87
2016-03-02,000166,4.98,5.21,5.27,4.92,607761,482454144.0,7.1,5.68,0.28,1.16
