日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2011-06-08,000100,1.45,1.72,1.72,1.43,4141260,1182652416.0,19.73,17.01,0.25,7.39
2011-06-09,000100,1.73,1.88,1.88,1.69,4617057,1405963776.0,11.05,9.3,0.16,8.24
2011-06-10,000100,1.7,1.75,1.86,1.65,4138218,1253941760.0,11.17,-6.91,-0.13,7.39
2011-06-13,000100,1.71,1.77,1.82,1.62,2626797,784646976.0,11.43,1.14,0.02,4.69
2011-06-14,000100,1.74,1.8,1.89,1.73,3082446,955102976.0,9.04,1.69,0.03,5.5
2011-06-15,000100,1.77,1.76,1.84,1.75,2070511,635305664.0,5.0,-2.22,-0.04,3.7
2011-06-16,000100,1.74,1.69,1.78,1.66,1745321,521931328.0,6.82,-3.98,-0.07,3.12
2011-06-17,000100,1.69,1.63,1.74,1.63,1631493,481108544.0,6.51,-3.55,-0.06,2.91
2011-06-21,000100,1.62,1.64,1.66,1.53,1770569,506291552.0,7.98,0.61,0.01,3.16
2011-06-22,000100,1.64,1.64,1.68,1.58,1380135,398914464.0,6.1,0.0,0.0,2.46
2011-06-23,000100,1.62,1.65,1.68,1.57,1606722,465171296.0,6.71,0.61,0.01,2.87
2011-06-24,000100,1.64,1.71,1.74,1.63,2416935,716509632.0,6.67,3.64,0.06,4.31
2011-06-27,000100,1.76,1.74,1.79,1.7,1942718,584368704.0,5.26,1.75,0.03,3.47
2011-06-28,000100,1.74,1.78,1.8,1.7,2627244,799726144.0,5.75,2.3,0.04,4.69
2011-06-29,000100,1.76,1.7,1.77,1.69,1959576,587745856.0,4.49,-4.49,-0.08,3.5
2011-06-30,000100,1.69,1.72,1.74,1.68,1253593,374909632.0,3.53,1.18,0.02,2.22
2011-07-01,000100,1.72,1.7,1.73,1.69,1237978,368388448.0,2.33,-1.16,-0.02,2.2
2011-07-04,000100,1.7,1.77,1.8,1.69,3394387,1024467328.0,6.47,4.12,0.07,6.02
2011-07-05,000100,1.75,1.73,1.76,1.71,2623936,787154560.0,2.82,-2.26,-0.04,4.65
2011-07-06,000100,1.72,1.74,1.78,1.69,2552950,768654208.0,5.2,0.58,0.01,4.53
2011-07-07,000100,1.73,1.7,1.76,1.7,2023010,605263424.0,3.45,-2.3,-0.04,3.59
2011-07-08,000100,1.73,1.73,1.75,1.71,1669069,502142432.0,2.35,1.76,0.03,2.96
2011-07-11,000100,1.72,1.71,1.73,1.69,1253766,373216512.0,2.31,-1.16,-0.02,2.22
2011-07-12,000100,1.7,1.64,1.7,1.64,1591577,466600800.0,3.51,-4.09,-0.07,2.82
2011-07-13,000100,1.64,1.66,1.67,1.63,1218299,355215424.0,2.44,1.22,0.02,2.16
2011-07-15,000100,1.69,1.67,1.72,1.66,1386543,409820736.0,3.61,0.6,0.01,2.46
2011-07-18,000100,1.67,1.64,1.68,1.63,1447264,420762368.0,2.99,-1.8,-0.03,2.57
2011-07-19,000100,1.63,1.58,1.64,1.56,1377033,392038400.0,4.88,-3.66,-0.06,2.44
2011-07-20,000100,1.6,1.58,1.61,1.54,831830,235363776.0,4.43,0.0,0.0,1.47
2011-07-21,000100,1.58,1.54,1.58,1.54,705529,197910192.0,2.53,-2.53,-0.04,1.25
2011-07-22,000100,1.54,1.54,1.55,1.53,614056,171679808.0,1.3,0.0,0.0,1.09
2011-07-25,000100,1.54,1.43,1.54,1.43,1205096,326515296.0,7.14,-7.14,-0.11,2.14
2011-07-26,000100,1.42,1.59,1.63,1.4,1632219,453054016.0,16.08,11.19,0.16,2.89
2011-07-27,000100,1.56,1.54,1.57,1.52,1115710,312356928.0,3.14,-3.14,-0.05,1.98
2011-07-28,000100,1.52,1.47,1.52,1.46,903648,246488480.0,3.9,-4.55,-0.07,1.6
2011-07-29,000100,1.47,1.45,1.49,1.44,711457,192317696.0,3.4,-1.36,-0.02,1.26
2011-08-01,000100,1.44,1.43,1.45,1.36,799824,213244608.0,6.21,-1.38,-0.02,1.42
2011-08-02,000100,1.43,1.45,1.53,1.39,1086042,292986688.0,9.79,1.4,0.02,1.93
2011-08-03,000100,1.42,1.41,1.44,1.39,1551443,411617792.0,3.45,-2.76,-0.04,1.96
2011-08-04,000100,1.41,1.37,1.41,1.35,2292463,598737920.0,4.26,-2.84,-0.04,2.89
2011-08-05,000100,1.31,1.28,1.31,1.25,1477483,372113568.0,4.38,-6.57,-0.09,1.86
2011-08-08,000100,1.25,1.15,1.3,1.06,1761989,427777600.0,18.75,-10.16,-0.13,2.22
2011-08-09,000100,1.09,1.14,1.16,1.04,1736019,404768192.0,10.43,-0.87,-0.01,2.19
2011-08-10,000100,1.19,1.14,1.22,1.13,1838277,438307456.0,7.89,0.0,0.0,2.32
2011-08-11,000100,1.14,1.18,1.19,1.1,2403893,569165440.0,7.89,3.51,0.04,3.03
2011-08-12,000100,1.19,1.24,1.34,1.19,4202543,1049505344.0,12.71,5.08,0.06,5.3
2011-08-15,000100,1.26,1.27,1.29,1.21,3532756,872944064.0,6.45,2.42,0.03,4.46
2011-08-16,000100,1.26,1.24,1.26,1.22,1494239,368054304.0,3.15,-2.36,-0.03,1.89
2011-08-17,000100,1.23,1.24,1.26,1.19,1578806,386174432.0,5.65,0.0,0.0,1.99
2011-08-18,000100,1.23,1.16,1.23,1.15,1527447,367760768.0,6.45,-6.45,-0.08,1.93
2011-08-19,000100,1.12,1.14,1.14,1.1,1129853,264568864.0,3.45,-1.72,-0.02,1.43
2011-08-22,000100,1.14,1.13,1.16,1.11,819356,192612576.0,4.39,-0.88,-0.01,1.03
2011-08-23,000100,1.14,1.15,1.15,1.12,1103888,259551584.0,2.65,1.77,0.02,1.39
2011-08-24,000100,1.15,1.13,1.16,1.12,937853,220936640.0,3.48,-1.74,-0.02,1.18
2011-08-25,000100,1.14,1.21,1.23,1.13,2098765,502263488.0,8.85,7.08,0.08,2.65
2011-08-26,000100,1.19,1.18,1.19,1.15,1360726,325916192.0,3.31,-2.48,-0.03,1.72
2011-08-29,000100,1.17,1.18,1.2,1.15,1110086,265985536.0,4.24,0.0,0.0,1.4
2011-08-30,000100,1.19,1.15,1.21,1.15,1158259,278399648.0,5.08,-2.54,-0.03,1.46
2011-08-31,000100,1.15,1.14,1.15,1.11,988508,231388032.0,3.48,-0.87,-0.01,1.25
2011-09-01,000100,1.13,1.12,1.14,1.11,774231,180775712.0,2.63,-1.75,-0.02,0.98
2011-09-02,000100,1.11,1.1,1.12,1.08,961140,221188864.0,3.57,-1.79,-0.02,1.21
2011-09-05,000100,1.07,1.05,1.08,1.05,713263,162120320.0,2.73,-4.55,-0.05,0.9
2011-09-06,000100,1.04,1.05,1.05,1.03,592769,133398136.0,1.9,0.0,0.0,0.75
2011-09-07,000100,1.05,1.09,1.09,1.05,637366,145572912.0,3.81,3.81,0.04,0.8
2011-09-08,000100,1.09,1.05,1.1,1.05,598955,136645856.0,4.59,-3.67,-0.04,0.76
2011-09-09,000100,1.05,1.06,1.1,1.05,565536,128970112.0,4.76,0.95,0.01,0.71
2011-09-13,000100,1.04,1.04,1.04,1.03,552661,123788496.0,0.94,-1.89,-0.02,0.7
2011-09-14,000100,1.04,1.03,1.04,0.99,1237487,274721984.0,4.81,-0.96,-0.01,1.56
2011-09-15,000100,1.03,1.02,1.04,1.01,1339351,298604544.0,2.91,-0.97,-0.01,1.69
2011-09-16,000100,1.03,1.0,1.04,0.99,1404233,310718688.0,4.9,-1.96,-0.02,1.77
2011-09-19,000100,0.99,0.93,0.99,0.92,1635041,349850976.0,7.0,-7.0,-0.07,2.06
2011-09-20,000100,0.91,0.94,0.94,0.9,1373775,289777312.0,4.3,1.08,0.01,1.73
2011-09-21,000100,0.92,0.99,1.02,0.9,1937331,417728768.0,12.77,5.32,0.05,2.44
2011-09-22,000100,0.96,0.92,0.98,0.92,1425764,306156064.0,6.06,-7.07,-0.07,1.8
2011-09-23,000100,0.89,0.91,0.92,0.86,1050376,219285296.0,6.52,-1.09,-0.01,1.33
2011-09-26,000100,0.94,1.0,1.06,0.94,3051458,672403904.0,13.19,9.89,0.09,3.85
2011-09-27,000100,1.02,0.99,1.04,0.95,1605555,351589152.0,9.0,-1.0,-0.01,2.03
2011-09-28,000100,1.0,0.94,1.01,0.94,1147442,248822384.0,7.07,-5.05,-0.05,1.45
2011-09-29,000100,0.94,0.9,0.94,0.89,1401198,294475456.0,5.32,-4.26,-0.04,1.77
2011-09-30,000100,0.91,0.93,0.93,0.88,950473,199068800.0,5.56,3.33,0.03,1.2
2011-10-10,000100,0.94,0.93,0.95,0.92,1018096,216628704.0,3.23,0.0,0.0,1.28
2011-10-11,000100,0.98,0.96,1.0,0.94,1518570,327620832.0,6.45,3.23,0.03,1.92
2011-10-12,000100,0.94,1.02,1.03,0.92,2678852,585804544.0,11.46,6.25,0.06,3.38
2011-10-13,000100,1.11,1.09,1.16,1.06,4107579,948667008.0,9.8,6.86,0.07,5.18
2011-10-14,000100,1.05,1.08,1.09,1.02,2182595,493786016.0,6.42,-0.92,-0.01,2.75
2011-10-17,000100,1.07,1.05,1.1,1.04,1319114,299321824.0,5.56,-2.78,-0.03,1.66
2011-10-18,000100,1.03,0.99,1.04,0.99,1252164,277002560.0,4.76,-5.71,-0.06,1.58
2011-10-19,000100,1.0,0.97,1.01,0.95,1046915,227812768.0,6.06,-2.02,-0.02,1.32
2011-10-20,000100,0.96,0.94,0.97,0.93,1128441,240595584.0,4.12,-3.09,-0.03,1.42
2011-10-21,000100,0.93,0.94,0.94,0.91,816969,173409568.0,3.19,0.0,0.0,1.03
2011-10-24,000100,0.94,0.97,0.99,0.92,1290754,276925312.0,7.45,3.19,0.03,1.63
2011-10-25,000100,0.96,1.02,1.04,0.93,2187803,478997376.0,11.34,5.15,0.05,2.76
2011-10-26,000100,0.99,1.04,1.08,0.98,3091452,691420352.0,9.8,1.96,0.02,3.9
2011-10-27,000100,1.04,1.01,1.04,1.01,1911709,425264320.0,2.88,-2.88,-0.03,2.41
2011-10-28,000100,1.03,1.04,1.06,1.01,2247627,502646432.0,4.95,2.97,0.03,2.84
2011-10-31,000100,1.03,1.02,1.04,1.0,1501882,333303840.0,3.85,-1.92,-0.02,1.9
2011-11-01,000100,0.99,1.03,1.05,0.99,1753012,391287808.0,5.88,0.98,0.01,2.21
2011-11-02,000100,1.01,1.04,1.04,0.98,2047487,452671648.0,5.83,0.97,0.01,2.58
2011-11-03,000100,1.05,1.04,1.07,1.03,2937764,663040960.0,3.85,0.0,0.0,3.71
2011-11-04,000100,1.04,1.04,1.06,1.02,1792155,401752736.0,3.85,0.0,0.0,2.26
2011-11-07,000100,1.03,1.01,1.04,1.0,1512427,335061312.0,3.85,-2.88,-0.03,1.91
2011-11-08,000100,1.0,0.98,1.01,0.96,2608625,568288640.0,4.95,-2.97,-0.03,3.29
2011-11-09,000100,0.97,0.97,0.99,0.94,2701764,583229824.0,5.1,-1.02,-0.01,3.41
2011-11-10,000100,0.95,0.94,0.95,0.93,1995680,425875872.0,2.06,-3.09,-0.03,2.52
2011-11-11,000100,0.94,0.94,0.96,0.94,1146882,245781952.0,2.13,0.0,0.0,1.45
2011-11-14,000100,0.94,0.96,0.97,0.94,1334527,288000384.0,3.19,2.13,0.02,1.68
2011-11-15,000100,0.96,0.95,0.96,0.94,1110066,238193424.0,2.08,-1.04,-0.01,1.4
2011-11-16,000100,0.95,0.97,1.01,0.94,2978738,648066112.0,7.37,2.11,0.02,3.76
2011-11-17,000100,0.95,0.94,0.96,0.94,1247255,267437968.0,2.06,-3.09,-0.03,1.57
2011-11-18,000100,0.94,0.92,0.94,0.91,1280458,270787264.0,3.19,-2.13,-0.02,1.62
2011-11-21,000100,0.92,0.92,0.93,0.9,598031,125577816.0,3.26,0.0,0.0,0.75
2011-11-22,000100,0.9,0.91,0.92,0.9,723673,151841488.0,2.17,-1.09,-0.01,0.91
2011-11-23,000100,0.91,0.89,0.92,0.89,636907,133061424.0,3.3,-2.2,-0.02,0.8
2011-11-24,000100,0.88,0.88,0.89,0.86,892320,184206704.0,3.37,-1.12,-0.01,1.13
2011-11-25,000100,0.88,0.87,0.89,0.86,618136,127481104.0,3.41,-1.14,-0.01,0.78
2011-11-28,000100,0.87,0.87,0.88,0.86,594686,122350256.0,2.3,0.0,0.0,0.75
2011-11-29,000100,0.88,0.88,0.89,0.87,519632,107579528.0,2.3,1.15,0.01,0.66
2011-11-30,000100,0.88,0.82,0.89,0.81,1456082,294692736.0,9.09,-6.82,-0.06,1.84
2011-12-01,000100,0.85,0.84,0.87,0.84,1161701,237093728.0,3.66,2.44,0.02,1.47
2011-12-02,000100,0.84,0.83,0.84,0.81,807165,161853456.0,3.57,-1.19,-0.01,1.02
2011-12-05,000100,0.82,0.79,0.83,0.79,782430,154991088.0,4.82,-4.82,-0.04,0.99
2011-12-06,000100,0.79,0.8,0.81,0.79,700533,138551728.0,2.53,1.27,0.01,0.88
2011-12-07,000100,0.8,0.81,0.82,0.8,523961,104250208.0,2.5,1.25,0.01,0.66
2011-12-08,000100,0.81,0.8,0.82,0.78,607629,120186752.0,4.94,-1.23,-0.01,0.77
2011-12-09,000100,0.79,0.78,0.8,0.78,491892,96746032.0,2.5,-2.5,-0.02,0.62
2011-12-12,000100,0.79,0.76,0.79,0.75,591533,115198416.0,5.13,-2.56,-0.02,0.75
2011-12-13,000100,0.74,0.69,0.75,0.68,1162339,217820224.0,9.21,-9.21,-0.07,1.47
2011-12-14,000100,0.68,0.64,0.69,0.64,852065,155711728.0,7.25,-7.25,-0.05,1.08
2011-12-15,000100,0.64,0.58,0.64,0.57,1234413,216704416.0,10.94,-9.38,-0.06,1.56
2011-12-16,000100,0.58,0.64,0.64,0.57,1025721,180767936.0,12.07,10.34,0.06,1.29
2011-12-19,000100,0.62,0.64,0.64,0.6,1099857,195653408.0,6.25,0.0,0.0,1.39
2011-12-20,000100,0.64,0.64,0.65,0.62,811560,146718912.0,4.69,0.0,0.0,1.02
2011-12-21,000100,0.65,0.62,0.66,0.61,702455,126692424.0,7.81,-3.13,-0.02,0.89
2011-12-22,000100,0.6,0.6,0.62,0.55,1038215,180913008.0,11.29,-3.23,-0.02,1.31
2011-12-23,000100,0.59,0.62,0.63,0.58,718452,127272944.0,8.33,3.33,0.02,0.91
2011-12-26,000100,0.62,0.63,0.65,0.6,880285,158183312.0,8.06,1.61,0.01,1.11
2011-12-27,000100,0.63,0.61,0.64,0.61,578531,103036792.0,4.76,-3.17,-0.02,0.73
2011-12-28,000100,0.61,0.65,0.65,0.6,1395844,251106368.0,8.2,6.56,0.04,1.76
2011-12-29,000100,0.65,0.66,0.68,0.64,966099,176706768.0,6.15,1.54,0.01,1.22
2011-12-30,000100,0.66,0.67,0.67,0.65,637512,116736224.0,3.03,1.52,0.01,0.8
2012-01-04,000100,0.68,0.64,0.69,0.64,798236,146604480.0,7.46,-4.48,-0.03,1.0
2012-01-05,000100,0.64,0.69,0.71,0.64,1763578,326661888.0,10.94,7.81,0.05,2.22
2012-01-06,000100,0.69,0.7,0.71,0.65,986654,182372736.0,8.7,1.45,0.01,1.24
2012-01-10,000100,0.76,0.87,0.87,0.74,4678530,950852160.0,18.57,24.29,0.17,5.89
2012-01-11,000100,0.91,0.87,0.95,0.85,4743179,992667712.0,11.49,0.0,0.0,5.97
2012-01-12,000100,0.85,0.84,0.88,0.82,1940481,394534944.0,6.9,-3.45,-0.03,2.44
2012-01-13,000100,0.84,0.82,0.86,0.8,1370157,275820864.0,7.14,-2.38,-0.02,1.72
2012-01-16,000100,0.8,0.8,0.83,0.79,810379,161262192.0,4.88,-2.44,-0.02,1.02
2012-01-17,000100,0.8,0.89,0.91,0.79,1728002,353358272.0,15.0,11.25,0.09,2.17
2012-01-18,000100,0.89,0.84,0.9,0.83,1335449,273379424.0,7.87,-5.62,-0.05,1.68
2012-01-19,000100,0.84,0.86,0.87,0.84,902781,184543584.0,3.57,2.38,0.02,1.14
2012-01-20,000100,0.87,0.87,0.88,0.84,940803,193190976.0,4.65,1.16,0.01,1.18
2012-01-30,000100,0.88,0.85,0.88,0.84,726635,148854048.0,4.6,-2.3,-0.02,0.91
2012-01-31,000100,0.85,0.84,0.86,0.84,567735,115271760.0,2.35,-1.18,-0.01,0.71
2012-02-01,000100,0.84,0.85,0.86,0.84,642622,130785848.0,2.38,1.19,0.01,0.81
2012-02-02,000100,0.85,0.87,0.87,0.84,725184,148285904.0,3.53,2.35,0.02,0.91
2012-02-03,000100,0.86,0.87,0.88,0.85,989345,203343216.0,3.45,0.0,0.0,1.25
2012-02-06,000100,0.87,0.86,0.88,0.86,752329,154861232.0,2.3,-1.15,-0.01,0.95
2012-02-07,000100,0.86,0.84,0.87,0.83,923814,187333152.0,4.65,-2.33,-0.02,1.16
2012-02-08,000100,0.84,0.88,0.88,0.84,1126145,230579184.0,4.76,4.76,0.04,1.42
2012-02-09,000100,0.87,0.91,0.94,0.86,2029811,423473952.0,9.09,3.41,0.03,2.55
2012-02-10,000100,0.9,0.9,0.92,0.88,1295900,270221888.0,4.4,-1.1,-0.01,1.63
2012-02-13,000100,0.88,0.9,0.92,0.87,1275844,266029760.0,5.56,0.0,0.0,1.61
2012-02-14,000100,0.89,0.88,0.9,0.87,812205,168118384.0,3.33,-2.22,-0.02,1.02
2012-02-15,000100,0.88,0.93,0.94,0.87,2067113,434753504.0,7.95,5.68,0.05,2.6
2012-02-16,000100,0.92,0.91,0.93,0.88,1511805,316906496.0,5.38,-2.15,-0.02,1.9
2012-02-17,000100,0.91,0.89,0.92,0.87,947574,197181136.0,5.49,-2.2,-0.02,1.19
2012-02-20,000100,0.91,0.97,1.06,0.9,4851656,1053219968.0,17.98,8.99,0.08,6.11
2012-02-21,000100,0.95,1.07,1.07,0.94,4865431,1082646144.0,13.4,10.31,0.1,6.12
2012-02-22,000100,1.08,1.13,1.16,1.05,4956840,1155346816.0,10.28,5.61,0.06,6.24
2012-02-23,000100,1.13,1.12,1.14,1.07,3055014,708493504.0,6.19,-0.88,-0.01,3.84
2012-02-24,000100,1.11,1.13,1.14,1.09,2171093,503379424.0,4.46,0.89,0.01,2.73
2012-02-28,000100,1.24,1.17,1.3,1.14,4796872,1165395968.0,14.16,3.54,0.04,6.04
2012-02-29,000100,1.15,1.1,1.16,1.09,2487307,580120320.0,5.98,-5.98,-0.07,3.13
